SFH10,SFH6,SFH7,SFH8,SFH9
612.2250835,84.26319439,201.475417,130.5005834,296.800418
565.3554435,140.8800281,169.1998609,119.1496943,234.3223611
406.3250559,107.1470279,117.6691387,106.8010835,245.1897497
340.4896392,108.4305277,221.5037497,129.7463056,252.6865829
392.8110837,140.315,129.9433609,115.063972,1051.000223
437.2688056,93.12816664,174.4244721,129.115667,802.3899996
336.3747226,153.8512501,230.7106943,128.5537775,1720.520834
444.6946109,69.28261114,343.8409718,117.317222,457.4527218
448.3836121,157.2963889,133.0751945,98.72986109,295.8726113
819.1084734,66.17613891,768.4517774,129.8489445,2864.144056
906.4808328,156.1708058,399.3538611,120.1115555,837.4679453
855.9152491,78.62977774,443.1756664,113.8888334,1794.249359
795.0190847,144.8819998,440.3158329,130.3825834,2310.332116
810.1796666,101.0223335,361.809278,103.0179168,778.199806
1442.510527,121.336528,177.8231103,117.1908332,938.6489974
1051.073171,123.6853611,221.9747221,131.6850275,716.0020537
858.9165538,100.8992222,605.1017799,121.3646947,250.1499445
1037.058891,145.4826389,484.4654171,118.2794722,481.4612215
598.2838601,80.45266665,635.263084,112.1391112,602.8825827
635.7166923,154.7184722,340.817278,124.6979442,2309.430779
593.7298342,67.69083326,258.9425279,121.1068893,441.5302774
576.9292781,155.4723058,184.2294445,126.3786943,430.8828037
740.7704731,78.05727781,200.5756389,126.0823888,326.5406108
532.9932787,159.3576389,267.1094167,95.90280559,259.1401665
479.8079161,86.53008347,163.7151388,126.4813609,267.5991668
417.2097783,136.6998052,137.1184444,125.0976947,193.3669723
357.384556,104.2778055,239.830417,112.7503333,287.4295832
384.2428332,108.2600556,131.7538334,125.2173889,201.1011389
403.7322499,133.0920834,125.3094443,121.9219165,1518.661803
749.9069986,93.6784168,188.354195,105.0655834,2631.78175
823.2414174,144.3275832,238.8158887,120.781139,816.3958028
719.0014437,75.36391686,375.8851394,120.8038055,179.6223891
768.7709157,154.5198888,221.8871111,114.8323891,148.1144165
821.3962223,66.19894446,159.9618892,107.0966388,166.1238331
842.7548611,155.8432779,122.5540555,119.2238889,185.3453893
870.1431107,66.09330561,357.8149171,84.30102784,162.5995834
988.915554,154.5064441,234.8738887,80.75430552,354.6920557
865.155111,76.57524997,1097.5913,74.23280549,255.8434168
781.3026103,143.4633333,821.0329423,71.06688901,226.2670278
824.2312505,98.62577778,226.7369448,83.4722778,304.0687225
873.4799172,174.0208059,173.5724447,76.71236102,269.9413326
1521.267193,275.6280283,234.3430003,75.3924445,429.4985283
1034.285333,389.1925831,450.1395271,80.22497198,1032.394888
789.8209696,494.2893878,269.9121391,126.1103338,924.1162779
513.9280007,307.4443054,638.3715541,103.0653612,549.0919178
950.1292518,369.5057779,271.1947505,128.3648891,1349.780081
637.8946392,263.0246398,142.9388336,125.2262223,620.4490289
537.2371957,248.7547774,184.9990273,116.9306945,312.4188053
536.0683603,69.78005569,176.012722,127.8097777,289.7258054
557.5725561,157.6165831,117.7171942,125.7856944,231.9430829
479.542833,67.07372211,202.226361,98.29536115,241.1699724
500.3081122,165.128555,193.8113057,127.5532221,275.9381948
454.5980003,98.86858323,124.3152775,123.3464165,1119.44947
1068.597167,130.8212777,141.9961388,119.7749724,569.3330842
358.3485007,113.5321943,351.9702781,125.7137499,260.7563614
375.7266663,183.9954993,387.4183605,119.6097778,247.4992221
423.1761107,447.0410008,179.8985276,104.3894443,244.0281669
651.9549163,329.6901381,218.6880831,124.8400834,257.9563334
1243.743502,180.8739448,134.2658054,121.5669168,210.6465556
889.8659722,88.19830558,896.5556929,79.65922233,256.9353617
925.7123625,157.9766109,1510.091196,81.94627751,651.3101943
1021.014028,68.28208343,291.5090836,75.28455574,964.348416
956.5333611,157.6465278,143.6042776,74.41302769,591.755945
869.77686,83.06769453,295.1227773,78.06702769,408.8778617
846.4001111,162.2689446,218.6813059,84.66775001,297.0174725
2139.688335,167.7849167,363.3442783,76.16102747,273.8544728
1244.712305,163.0971946,324.5771666,76.6239444,177.2695277
776.371166,146.1585276,228.2592221,83.83111113,279.7776114
704.1640006,225.1808055,292.6767775,72.80288903,342.1027779
624.2380276,342.0359448,234.2157493,129.1912502,691.2507209
641.8078624,135.8505558,166.2391388,113.1726667,353.2617224
609.1719181,156.2725277,242.1096664,119.0408334,217.0074445
559.2585848,77.20899995,121.9381665,124.2265554,313.2169728
607.1876667,157.4373054,156.1802224,128.4533057,222.272695
424.7512779,87.21249997,219.0825839,117.1912498,263.6013341
413.555362,145.9587777,141.7210834,110.8606392,268.8309446
497.5772785,113.6939721,139.7389443,127.3605279,195.4003335
469.1052222,131.9229998,224.3148053,123.6728889,275.2049444
684.2555282,212.6792232,137.6860555,122.8778056,237.7203057
1012.224805,99.72549984,276.540028,124.4983054,1303.444
860.9204152,145.0594444,270.257889,85.32152796,1142.378528
805.4607227,319.4690561,395.0836653,72.2970556,545.0491658
762.8971946,177.2443891,354.3665546,77.41377792,234.955917
843.1281379,107.6840275,265.4903888,172.9478885,1082.950526
878.3952798,165.0812501,165.2320004,77.68144459,362.7226103
767.7686937,147.0517498,185.7606946,79.91955558,396.6004441
766.9031394,126.5036944,367.8123336,76.12569451,281.9234715
817.416804,143.6591388,195.7768892,74.31883345,230.2111383
1039.307917,89.4185833,120.7144162,86.63836122,312.1826113
942.638472,158.4104444,270.7186099,70.91208323,1752.938172
706.0051103,68.05858334,259.9939717,78.47366675,769.3336695
559.3512216,157.7002224,1474.792583,82.74916676,851.1670869
612.2836124,67.54241654,303.8129717,69.40250006,1049.013361
624.3925006,262.1078331,234.7979168,125.1679721,424.288638
687.6237215,280.7404998,198.6238334,130.4304726,375.1599164
669.2531943,311.9313593,220.5197498,101.2949166,391.0956111
591.7955837,114.7956391,117.8819726,132.0613055,446.2911384
509.8286677,115.3309167,174.403778,130.1260836,252.5323054
490.3139713,126.1815556,220.5782778,118.716972,274.6987779
349.8630835,93.18100028,123.8002779,128.711445,267.8771944
399.2602779,161.1285277,144.18575,108.472667,231.4502221
426.1199437,77.23819455,241.2162502,126.2657498,268.596584
397.9613615,155.771222,213.6019165,127.0973334,244.3133604
412.6850564,114.3021112,278.3419183,119.1486109,277.6772502
738.0331417,271.3494161,289.2641379,70.10836082,3269.690527
1060.181275,87.33788882,138.2066386,77.04580551,633.5788055
998.643445,230.9334159,167.2444165,75.2244999,881.0383586
969.859474,100.2809165,913.1195827,67.71188874,1265.650639
1923.957111,144.5690278,749.2324695,79.00433337,950.3375313
897.2142771,128.7440278,340.5423065,81.86824999,452.6061658
873.4432519,103.0312501,293.308805,69.847889,282.7623608
1221.478472,151.6827778,205.7032228,82.79819466,946.759611
976.5295561,244.5815555,215.8628329,78.21811113,456.6183056
949.3976668,173.080722,301.6638612,76.1356666,434.687028
1349.515278,517.0471143,353.4015547,84.84550003,558.4105284
531.0814709,1014.769277,268.8205287,131.6343054,1873.404721
542.4581113,286.1839991,418.1526387,103.080361,574.3160003
585.4789991,311.372916,317.6496664,121.9901391,338.5679451
666.8014459,390.2621952,158.2148052,129.0756388,291.0588616
589.8843601,148.4386113,189.1120835,118.0816945,248.5992785
570.5831939,170.9203888,200.401,120.6881388,244.3185273
458.5291943,123.3986667,112.6742502,129.2530557,255.0890282
469.254611,184.005556,193.9331942,99.94466644,224.529806
496.0757222,102.7707223,199.6777221,121.5882503,263.4210554
432.4924995,203.131833,181.6796114,130.5086945,1521.493833
384.5910007,247.9502228,128.7413613,126.8812778,688.7646381
328.8529719,234.5230546,264.0604723,120.0122498,275.5494999
324.099111,84.79427777,388.0922766,121.0599447,218.5027779
402.6697213,135.5356111,151.2526108,103.1638056,314.5064165
439.8837501,109.1886111,211.7115,118.3196388,213.7791944
412.217555,112.6106667,299.6100827,128.7673613,251.5913618
469.0051668,233.0085839,700.4460244,89.39794437,275.397306
486.763333,440.1439169,283.9393883,77.8931388,225.9802509
614.4145818,156.0692776,282.0513614,80.43636109,330.3165565
565.5458335,71.32713911,153.1198054,68.95886105,220.1096663
509.2775547,155.9488888,269.7765823,80.12355545,218.5957503
422.1207222,68.02569443,228.3226947,80.03033347,223.8844997
476.711333,564.2777495,1168.254612,71.97447226,239.5997216
1295.082419,255.887639,929.2786682,75.99380551,326.0473612
664.1793887,473.228417,382.7435564,83.88613878,1797.266643
996.4355272,298.7366667,245.6508334,118.8757225,1677.335915
670.5732501,355.6878893,204.4299166,123.6474166,330.3716383
601.9872782,402.8616378,238.768694,118.1747224,654.042666
702.7640003,135.4474168,178.3804723,117.7521668,315.4183335
508.4151679,147.3431663,122.5670834,118.0878055,195.8142223
485.9098061,71.23413905,202.2244442,133.930667,293.1845007
395.677194,147.697583,204.9262778,118.7447497,228.3435001
340.8718613,75.19588896,192.8040558,102.3096109,207.8233612
302.4839166,156.7635557,128.4070279,133.2549444,1021.307279
446.0956107,248.3650265,237.6550835,126.6764169,549.7438906
369.7599441,222.9492222,153.4394999,117.0870833,206.8500551
444.0898332,150.6801388,629.4326099,133.3278054,151.9182499
509.2753894,185.3801114,1235.460195,98.25630546,127.5716109
501.5977494,174.6906111,654.3375265,115.8950276,221.7894439
483.9226652,163.3635552,300.0015834,131.3995281,213.387834
488.5639725,198.0773056,1433.087309,119.8818887,270.6822503
480.4217216,141.4172224,995.925969,103.1226945,249.5739444
599.3518606,215.4616944,316.6790282,81.35638885,210.8069162
486.3449436,126.42575,400.0467227,70.1700279,303.4353327
382.6213883,212.6987221,1058.515669,71.27347218,223.1915004
1211.0565,132.78875,224.4614726,87.46374991,241.6040275
1131.409057,210.3516667,358.948833,70.08044448,282.975778
563.4950572,154.5286669,1064.774611,68.63786102,304.1106113
985.0828625,181.0113333,1261.155028,86.9884999,673.1865839
1023.181167,181.4979442,1270.388775,97.19144439,423.4625281
795.9807501,179.4890279,334.2846943,117.2268058,465.3607237
693.0724438,274.7427783,253.9875285,132.5258055,381.0222775
648.6167231,80.25477761,181.4503335,108.4397498,249.1362777
624.32411,153.6335558,227.4097499,118.2782223,225.2522499
545.8305844,62.57697239,110.8394168,131.596972,254.3831941
445.2791955,145.9102502,235.9275829,118.1678057,263.6401109
464.3093063,71.43222217,217.5699167,118.2728888,203.8848611
357.9032775,162.2303889,134.4293334,125.5009446,1024.806806
968.8072761,295.4381948,115.183722,116.7049443,423.9736949
833.1643628,113.6293332,265.5416386,114.7677501,247.9768606
799.7395823,143.0106388,258.4646946,93.93122201,277.2993055
776.9830273,79.1960832,336.4449992,69.81025007,229.7851668
726.2174447,153.9022224,1311.458947,65.99638889,1022.403859
764.2151947,65.70047201,1272.839139,82.09966682,685.1196951
1180.089055,156.1242225,2002.747689,70.99869428,401.4553592
1103.696582,70.30916656,1599.654279,71.51983329,1737.376782
923.4723034,152.5927502,961.9593897,82.29377792,236.584278
947.5697211,101.0510556,1236.588139,78.44616681,200.3980554
847.8830273,122.733639,228.6547773,68.9080835,485.6750531
990.7047221,130.9896387,142.8718887,90.84930541,1475.068967
928.4697227,354.9111689,152.3808057,76.15197227,1252.062832
999.1447796,190.637389,615.0355823,75.83394454,2493.55597
1526.874835,107.8353609,1293.854305,84.25019439,578.3273877
1027.73736,204.6014444,909.4168619,78.45836125,427.9408877
878.7395272,197.3411941,439.1253059,70.55197208,614.4693369
910.3898339,178.1670001,270.421,126.538333,319.4324173
901.8731389,106.4188887,151.1588888,121.9088334,195.6297504
863.8378343,113.5396669,217.2623893,121.3175834,269.2439724
836.6048865,126.4201667,262.5498052,116.3661388,282.598167
309.4614448,90.52163877,148.4334728,123.0735553,197.7413613
295.7467217,164.7713056,165.6798612,116.8608057,296.6509995
338.3596942,66.90844434,265.5581667,132.0587773,1011.13414
917.8255008,172.1042221,169.2551946,129.6349999,276.0677223
790.007027,129.4879176,151.6733611,105.4834167,265.3511667
783.1798063,372.1361118,484.6722224,123.9081945,224.880528
748.5309452,168.0266389,317.462889,117.184889,298.3184171
1026.512002,163.5111111,397.3898886,116.2687221,253.2475551
919.387806,118.2487499,1249.417975,132.6266947,689.7687207
900.4763353,121.3300554,1245.413664,103.2154168,2868.539332
870.2435849,946.3794719,1141.623417,114.0974442,406.8117505
913.8609166,110.0806672,819.8270266,130.7608055,933.632611
893.9463342,159.1939442,240.0336661,127.0908333,2270.24658
895.9719984,70.34561107,256.2506662,118.3823331,717.8088315
950.3955834,193.754083,234.5162785,133.5939162,411.3659442
1359.03839,90.3337221,167.6744443,105.7575834,594.7451653
1298.801608,141.2863056,312.4983059,120.3008055,478.3167508
807.2298611,107.0601665,306.4579444,131.1263057,1142.883002
821.4525567,112.0026388,242.9159717,120.4145557,498.5420833
1016.427167,187.1165007,316.5705561,104.915611,418.2829169
666.238583,1231.516643,142.6830834,127.6643055,270.9368333
457.4316105,182.3567227,167.1825837,113.3796386,239.4603333
439.9770558,69.32650003,204.6886113,116.6899722,225.4809163
390.8236947,146.0971111,133.3710553,133.8128609,268.2595272
376.0026383,61.00233335,172.7350557,97.05155591,213.0391385
395.5870002,172.667111,199.2617223,119.0436389,269.3193615
341.9863331,97.49791654,110.132,130.1003055,1465.079864
408.6848884,428.430139,177.5530558,122.3614164,417.75689
360.241778,187.2455276,220.5098333,116.2126666,307.0664725
344.0846391,122.1354723,292.2647781,109.7566113,177.6117778
390.082138,118.6406112,672.29064,111.2781388,290.7193611
382.9528055,99.90344443,3077.757409,120.8606667,331.1439721
489.4643896,137.2070557,2848.958503,124.9366667,284.4690551
401.9905834,81.94594457,1009.107081,111.0879166,460.1373879
392.9449723,154.2439717,986.2814739,106.4002499,843.1632492
430.7725839,65.88880548,974.000028,126.0719446,640.0709705
874.9508352,154.5603053,246.5531385,114.2758055,1071.310276
583.3951399,65.83424984,302.7630557,124.9784443,361.7983897
1411.505335,153.6003611,1121.142885,123.3230831,397.872305
1269.678359,94.78994455,719.315776,101.7771112,244.5818606
609.1713337,127.797389,430.2639722,124.9747498,395.594805
673.0686113,112.8061943,264.1052504,123.3711664,374.207501
658.8804459,266.8602781,285.8457223,115.7764442,499.9977779
565.4898044,467.0917217,256.5148604,124.8859722,461.9610843
756.9475546,267.5421945,127.8684726,105.6883334,484.6998056
482.3382224,209.2120557,170.6119723,108.0716665,454.4545826
450.5174994,64.29577782,188.7995278,127.9927498,333.5086677
411.9576943,144.8038059,129.7218613,118.4047222,316.0244445
455.3563343,66.68166654,170.1933334,113.4824444,232.1554446
348.1244441,159.5660831,192.7214446,129.9540276,273.3233611
322.1339164,65.12172231,111.7398334,100.6472779,252.7732499
330.0921388,151.2809166,125.8955003,116.5855831,195.87175
433.5476669,82.31358341,274.0204444,132.6882499,249.8311667
506.1117232,133.5953332,366.7695284,110.6418332,242.3085003
531.4078873,97.58624991,157.7115279,117.2970833,1052.238472
464.5030562,204.7560547,211.8765553,103.6261946,685.7854163
486.2203332,375.6778893,104.0292501,114.6871668,1193.212946
1023.610945,283.1354996,199.936167,115.634278,215.2179446
810.9330555,140.1752221,347.0411393,125.0026944,1208.532055
1070.551999,83.43727766,179.4748614,113.324,311.5639163
975.0835549,152.3993887,157.2085001,120.6035835,811.3481409
933.1986108,65.94108328,305.5409168,105.0681389,174.8556111
901.6772232,152.8982222,243.8157499,113.0050835,364.6685562
1853.067052,188.2219168,377.1780002,129.4184445,2073.201781
750.0721124,867.5851395,446.6146118,116.8214167,689.0304438
708.6346383,784.2543076,300.9841667,116.3611389,506.1280842
732.0150284,693.1988063,362.212194,111.2546945,412.5035564
627.6804721,319.4864728,391.5868612,113.1222496,1563.798303
636.6770003,311.5866109,175.7352779,116.4694722,515.9835835
691.4663047,75.47316671,133.8428609,126.3352222,382.3147506
547.3445269,132.185167,176.4311385,114.2072223,261.7069717
458.5471365,119.289861,192.9382498,110.5779167,238.2447503
395.1636386,68.46891646,136.4733056,122.8274446,102.4914446
346.5654997,256.3039999,136.2398336,107.7943612,226.127056
357.5869999,87.19849998,214.5231108,125.3183613,174.6710832
322.3113328,104.6276389,117.7242501,128.0110834,238.5821399
339.1121386,148.2239443,170.6786391,92.32591658,299.7379441
406.0928064,65.74744449,447.5020551,128.54775,219.2671665
445.2683883,346.5558068,320.6282776,109.7111389,644.2633335
370.5546664,299.6453333,215.7570836,115.0837779,1334.433836
487.2301675,89.22869446,302.354834,122.1791388,530.4385828
470.8530835,163.4351667,1873.182808,97.01905572,448.7521953
439.3361675,64.07322226,1062.638721,113.4180278,455.1455844
616.0518314,169.9006943,840.1109715,124.4313887,250.5120551
830.6834145,402.8442755,258.7819998,113.3964722,307.0978059
824.6221386,957.9604135,248.8786114,123.0980002,988.0178916
1694.350675,312.1200287,378.2806939,104.0664721,319.4523055
1755.63687,95.83055557,443.9522495,109.4473888,357.4442777
956.1060279,150.1422495,345.6659452,125.0904998,384.7696943
1073.268113,76.46247229,308.4255555,118.6434443,1348.808641
1049.665304,355.3074999,397.4809163,109.4730278,1102.355776
645.7619148,173.0084441,241.3693896,109.7241111,1480.770418
472.7253888,575.0582233,124.7341111,114.2104998,853.3261677
473.2469437,310.0244716,223.4407497,113.1525001,229.0802499
475.5396381,152.5286666,117.5496667,128.3771388,250.7213056
527.6254988,106.1111667,132.6637221,111.7922221,259.7393332
487.5402495,85.78200004,208.0890556,101.7016945,227.5544721
379.5319998,164.4275836,129.8951114,124.0094167,260.9866948
441.9776672,69.65505559,172.8473888,107.2957223,1602.379641
516.267528,419.9920538,242.1214446,134.34275,486.0788334
369.2125278,130.9511949,132.6606386,115.6430556,212.7249164
355.1198614,136.5745555,295.2811387,94.40041666,149.4829999
331.8696946,104.3116947,257.2705557,124.3928335,158.1973053
348.461972,94.73308338,121.4206664,114.8955835,154.578167
372.3481812,148.3148056,316.3831111,113.4275276,230.2111108
521.8830274,64.44049992,1909.488668,119.1598609,253.0614172
997.2669688,177.0415832,365.272223,99.4496387,253.937056
1006.878143,64.7493333,216.502139,122.8283613,363.215556
657.25825,147.944111,202.9174721,121.7690274,264.3659444
538.6334439,95.55147193,116.5394445,81.37977792,401.9728623
509.9517216,105.6689723,193.4271669,81.35927762,245.4591665
464.8794729,137.9143612,225.2706109,75.02349993,294.560083
1531.314666,207.4163055,263.3891386,106.1159445,842.0087802
688.4608061,1438.425087,385.1760278,127.6834166,1150.430972
593.6431668,779.6757248,212.4480559,113.4169443,751.1592235
761.6702766,730.6734993,230.7149169,103.3502781,805.3543327
534.0754443,148.4796389,260.6044999,125.226222,211.7426945
544.4693058,132.7053335,124.2725001,111.043222,271.6938894
616.5491674,103.0110833,148.0138613,126.0861112,207.0499997
389.5877773,83.94649991,207.7828335,114.1312777,274.3401949
392.4771109,157.2614169,160.672444,97.4721387,169.0704168
332.834583,87.43855553,179.241861,128.9713055,133.368389
312.781889,179.6832782,199.6460275,112.2059721,2051.831422
695.0214433,298.3219449,118.0684999,125.5771109,498.8606916
964.1429169,210.5137218,193.151167,122.6472498,295.4750829
969.3613909,99.31561122,447.2054161,87.92636101,231.4497221
994.3852787,98.71111097,465.4698059,125.4662777,272.2584726
867.5371389,142.5156943,772.8603346,120.0458335,238.3839163
991.3920541,63.61233344,966.8379422,103.8171668,251.2265553
929.9117776,176.9052502,947.4519723,128.5873888,248.0683615
1021.401778,228.4098621,1231.815274,98.53791627,642.5903887
1064.11561,148.8840001,839.2458299,113.6688613,359.1669437
926.9239993,93.38844451,159.0086113,128.2034165,365.8606386
960.6106662,108.7703611,196.3950279,115.4205555,919.557389
998.6984163,135.9518332,118.8105,118.6296669,344.5671111
1162.178693,66.58077759,193.8509719,122.6536388,187.1322497
937.827999,175.9339167,260.9195558,103.3456666,1019.329168
489.9094993,64.90777771,297.806056,121.2915833,616.1716381
446.8422503,313.1838882,301.2911111,121.42425,491.960139
736.7236098,191.9215554,230.4111942,113.1386114,1024.028971
541.13375,108.2253612,113.5846943,109.5134168,226.8559721
578.3334705,131.8368612,216.6731385,117.2388607,171.4223334
668.5557495,58.15241668,170.9959723,117.2137778,271.5457225
445.4395566,173.3864163,138.0113332,120.9090831,274.8886668
420.1552485,70.50686098,230.638361,111.5501386,194.1698609
361.6733605,152.5448054,120.3142225,104.7297778,252.891973
370.3131947,90.19905549,114.4701667,116.8131944,991.6938324
373.4586386,331.0630254,210.4259162,116.2290278,2397.68862
370.9646941,208.6776116,172.9029162,127.0858332,2377.696302
401.3846667,64.87855554,271.3465282,108.520333,1834.105555
436.5108889,171.9504443,477.9108876,102.919889,1328.161864
818.2845017,75.29419439,296.9281122,125.0328333,3127.819823
884.4341943,120.7572223,135.2131392,94.71249995,1722.045948
1031.872028,135.577361,255.2805834,78.84888865,1398.733998
1941.065252,67.9542501,304.6516655,72.48361104,1779.659164
1004.059167,192.4409445,220.4161391,65.5542221,734.2146118
878.0697498,67.38436115,342.6010275,87.26049999,2320.049831
987.0767507,156.4491114,192.5747499,70.20494434,372.167694
983.1386937,98.70413907,207.2319447,72.44949996,771.0688862
954.5928067,107.8711114,305.7391666,87.04883323,1406.811192
1068.18897,143.8324722,264.9092494,66.70038911,973.8902466
866.9175529,64.39111109,180.9219998,76.69666666,1327.374441
735.6917224,184.8441109,245.454361,75.51683321,637.054472
699.7130271,240.4294167,199.1049723,107.7457778,459.9308336
789.9411406,358.9849722,151.1584168,109.146389,610.2032764
550.1538891,423.4004436,263.1631393,122.2833336,266.3286389
459.5484995,79.80425,174.9108611,114.1295001,246.8388889
401.9549728,165.8065281,127.9756107,130.2875554,250.2853052
392.5736663,74.56549993,187.0719444,115.6641113,208.1118886
390.2462769,170.4072501,176.5028056,100.9471111,216.6831669
416.7974713,80.85316662,119.5267223,129.4550555,135.4496941
993.1113895,300.917667,158.7505281,120.7489445,169.41375
961.2304159,253.2265555,290.5274727,120.5163055,268.9303612
847.017472,64.37891661,295.7032771,120.3902778,1918.924777
808.3666948,186.4882502,226.3444724,73.1678611,476.6561384
876.9810289,65.54877782,176.6064721,78.22980577,384.1334161
1032.228972,148.3414165,103.6111667,71.18466671,311.25439
1144.809918,117.9833332,204.1858886,67.65255562,633.875612
994.3411387,97.74788879,189.7747222,81.72030542,218.911306
926.5160821,168.6836667,154.2064721,74.37408316,314.079917
893.9724428,66.14783353,178.7692222,68.23625007,363.2347776
911.6621111,183.1361947,204.9046118,88.77952771,384.7925005
1221.90061,78.82783339,139.4421388,77.70730572,262.8914994
2565.519328,226.2387774,572.5702196,73.44427774,281.5137224
845.3117505,120.0584443,301.4064167,89.84619418,338.3527769
403.5665283,91.40700002,477.7628629,67.45491664,619.7645285
788.6216943,164.8724444,239.8358607,83.20433313,472.0057768
739.6511656,150.2039165,275.8756664,76.18449991,432.4622495
703.9979436,407.5721384,180.9283054,91.36874975,268.2641944
681.8700841,261.8563608,140.4232219,113.4196664,258.1852782
671.7773885,135.650361,179.2335279,127.6310836,173.6083335
598.6450829,137.1346944,204.0720274,118.0406665,291.8791662
519.4549731,90.03800009,131.5430833,131.5988888,244.934055
382.9013897,197.9407501,147.8511666,115.9180835,226.7175278
504.9485834,65.52455561,225.6494163,103.5365556,259.5205838
1015.994778,363.4616936,128.4787224,135.5844717,225.6168055
861.5327771,169.0067494,206.2181384,116.9902779,232.7068336
887.3535555,109.6909724,276.9619447,83.45488882,895.3878031
951.5432505,161.1452222,583.3194434,73.08913882,387.5063607
932.9224728,76.72347227,164.2689729,66.28769451,268.46425
900.5116118,187.7429442,252.1893614,76.81588881,231.8038609
1139.666609,77.63391681,1248.980641,76.25966641,194.3969721
1005.479473,145.5819719,365.3787508,67.16563896,207.8598333
938.896166,129.9171111,737.0157221,89.66769443,244.4144168
904.0046105,94.8432222,329.5908048,77.52274996,176.7333331
919.7577238,173.7115,140.359889,82.77836114,241.5036389
871.4855557,65.3656669,220.8407221,266.3446385,188.1823332
862.9009437,181.59725,294.8726944,235.9795553,197.3875001
1192.875448,85.93249995,343.9987782,124.6088056,250.8277776
1036.825834,138.7818612,420.1624995,658.1228073,168.0751386
480.0303902,134.3303057,1379.375389,180.7310831,249.2818612
729.0282232,102.01875,587.3683333,155.4557225,198.772417
751.5113341,238.8928047,262.4157505,165.6595837,246.581055
734.5239444,131.3453332,175.8002226,176.9477496,286.8079457
573.5746949,166.3413887,208.9666664,207.1056949,207.3619724
721.9680844,93.95766661,142.7311112,182.4845003,311.8687221
367.4211103,138.3135555,155.6851669,193.6395553,223.9071664
354.9348607,141.9547779,217.7723896,210.2706948,266.0748887
396.4458338,73.17016675,155.2368892,152.8350554,264.7943054
430.7113614,187.8146384,138.7149998,120.7790833,168.6424166
395.6179167,66.45600012,222.1269998,129.8704723,311.9912216
671.2475825,158.9525831,587.3108895,119.0805555,225.1015829
948.7804165,283.0788611,230.5838057,982.9283326,264.5836662
945.2032227,299.6009158,159.6278055,348.2260546,264.2036947
964.3609173,222.6654735,296.6188054,281.019,210.9752496
979.0813877,1055.402725,1487.681029,103.338972,262.2368061
960.9243062,234.6351388,422.6336655,92.10394451,186.4659723
838.1461936,94.2572777,280.7789437,88.47802757,233.439639
835.7714176,154.2557222,193.7964724,82.44883333,212.0086111
858.3731939,145.5286947,207.8491108,79.51150032,185.3509442
913.2349996,311.9448333,247.3634726,91.3168055,238.0349169
837.2023605,166.2502225,194.1179723,80.61747231,190.9494723
971.1537774,66.26891661,400.9035285,75.97125001,235.1139173
949.4331107,192.9092501,397.9853059,86.12852762,212.4020553
850.067638,72.37597229,345.0703331,92.7569446,237.2109166
716.103529,190.3173889,296.0954438,132.7575836,256.3880276
963.704582,151.9131111,379.2979726,127.5359166,253.733778
672.4640555,99.49644454,176.4025835,129.9645002,258.1361109
526.0976935,158.8377499,140.4954445,131.8708332,258.6475274
416.7505002,88.04386107,206.8651385,110.2151666,273.1956109
379.3738614,201.083,179.8205836,117.1215835,240.8627772
368.2951105,88.78774995,125.9847499,126.6949167,273.9528319
442.140194,140.2191386,200.2130561,126.8397499,235.9418889
506.8581659,118.7975834,194.5401391,124.6418333,252.9840558
458.2423057,92.65208324,128.5126943,108.0556388,274.9896383
403.9068888,165.8436944,432.0797774,122.043611,229.1927224
360.730333,285.4639734,315.376916,115.3831945,293.8091109
450.4603335,311.6869169,130.290111,132.4468612,210.0987502
1589.355028,202.6148896,242.851333,118.555028,264.0679452
1629.003391,148.3019723,366.0540549,100.0582502,267.1124162
1295.969365,139.2383053,289.8656393,90.83738897,212.0065556
1609.933558,115.0644167,616.9680542,667.146889,269.6838887
1095.628943,256.5154994,358.7030562,379.1268621,164.5638889
1037.654638,67.7713054,209.2641111,232.8925003,235.2656948
1389.451863,188.7055556,247.6955838,194.7010553,217.9548054
3033.313199,82.19150006,483.7736115,388.1948609,173.9135837
458.7518891,323.3237787,1461.362329,724.628194,262.6906667
602.9585837,1062.446416,1303.070776,161.6675279,171.5121111
777.2441667,235.9217225,341.9386106,284.2483333,278.9835266
653.4834997,372.6355279,425.3983339,880.5091963,249.7381384
704.7527218,319.8892504,287.7468333,574.1026398,227.7535834
610.5729448,356.0855829,188.4352777,124.2671388,286.0142223
508.4932224,182.2633055,219.2264995,133.9970277,220.7298886
481.933361,75.02088899,163.4137779,122.4153333,286.0986104
400.9471662,195.7126667,122.2125835,109.9901387,249.5749999
373.2206383,108.7564999,210.2443059,128.6503335,243.9726667
470.9428332,124.0838057,177.0512777,117.5000835,262.4133612
498.4946381,368.4935842,128.1141945,134.0704721,240.5097491
396.9929723,192.2637223,187.6830283,1037.293948,258.1636113
361.9837228,189.3198053,547.6064176,174.4105005,245.7572774
537.577251,64.94411112,326.8051114,569.5884993,260.4046385
890.525502,163.2172226,169.7746391,553.7049994,241.2899718
1127.169388,95.82155551,1605.908888,96.9165,267.4566664
1152.118137,124.635861,1323.836663,94.8741943,236.8354443
996.9579992,134.4401669,432.3434163,77.36472227,205.7513612
867.2050846,85.40261099,256.9575551,76.1387222,227.0487776
797.6291109,174.6441113,239.847861,85.73949997,191.1798609
916.2532215,66.26249989,124.2896388,83.35791699,250.0328888
